timestamp,open,high,low,close,volume
2019/6/12 16:00,134.72,134.88,134.68,134.87,33098
2019/6/12 15:59,134.66,134.74,134.66,134.725,13826
2019/6/12 15:58,134.77,134.77,134.67,134.67,16451
2019/6/12 15:57,134.62,134.76,134.61,134.76,26380
2019/6/12 15:56,134.65,134.7,134.61,134.61,14615
2019/6/12 15:55,134.735,134.77,134.63,134.64,23793
2019/6/12 15:54,134.76,134.77,134.73,134.735,6743
2019/6/12 15:53,134.71,134.755,134.7,134.75,11929
2019/6/12 15:52,134.74,134.745,134.685,134.7,8914
2019/6/12 15:51,134.71,134.79,134.71,134.73,10411
2019/6/12 15:50,134.69,134.705,134.6744,134.7,9003
2019/6/12 15:49,134.72,134.72,134.67,134.69,15316
2019/6/12 15:48,134.745,134.75,134.725,134.73,8295
2019/6/12 15:47,134.745,134.76,134.74,134.74,8081
2019/6/12 15:46,134.67,134.75,134.67,134.745,13964
2019/6/12 15:45,134.71,134.71,134.6799,134.6799,7401
2019/6/12 15:44,134.775,134.775,134.71,134.72,3930
2019/6/12 15:43,134.78,134.79,134.765,134.79,4573
2019/6/12 15:42,134.73,134.79,134.73,134.78,5767
2019/6/12 15:41,134.72,134.73,134.68,134.73,7381
2019/6/12 15:40,134.71,134.73,134.7,134.72,9379
2019/6/12 15:39,134.67,134.71,134.66,134.7,4324
2019/6/12 15:38,134.69,134.69,134.65,134.67,9148
2019/6/12 15:37,134.72,134.725,134.69,134.69,6578
2019/6/12 15:36,134.71,134.73,134.705,134.71,4381
2019/6/12 15:35,134.74,134.75,134.71,134.71,7219
2019/6/12 15:34,134.75,134.755,134.735,134.74,5546
2019/6/12 15:33,134.785,134.79,134.755,134.76,2093
2019/6/12 15:32,134.79,134.8,134.78,134.7964,5594
2019/6/12 15:31,134.75,134.7815,134.74,134.7815,6939
2019/6/12 15:30,134.74,134.765,134.74,134.76,3855
2019/6/12 15:29,134.715,134.775,134.71,134.77,7076
2019/6/12 15:28,134.745,134.745,134.71,134.71,2686
2019/6/12 15:27,134.77,134.77,134.74,134.745,2673
2019/6/12 15:26,134.74,134.78,134.74,134.775,5909
2019/6/12 15:25,134.77,134.77,134.72,134.74,4105
2019/6/12 15:24,134.81,134.81,134.77,134.79,2648
2019/6/12 15:23,134.78,134.82,134.78,134.81,4971
2019/6/12 15:22,134.79,134.819,134.79,134.79,1724
2019/6/12 15:21,134.81,134.83,134.8,134.8045,2617
2019/6/12 15:20,134.77,134.81,134.77,134.795,1536
2019/6/12 15:19,134.775,134.79,134.76,134.77,3697
2019/6/12 15:18,134.8021,134.8145,134.77,134.77,5343
2019/6/12 15:17,134.81,134.82,134.79,134.79,2383
2019/6/12 15:16,134.83,134.845,134.78,134.8128,3726
2019/6/12 15:15,134.83,134.84,134.81,134.831,3048
2019/6/12 15:14,134.8396,134.85,134.83,134.85,1171
2019/6/12 15:13,134.775,134.85,134.775,134.85,4169
2019/6/12 15:12,134.755,134.781,134.755,134.781,2915
2019/6/12 15:11,134.77,134.77,134.75,134.75,1276
2019/6/12 15:10,134.72,134.77,134.72,134.77,5446
2019/6/12 15:09,134.7163,134.7163,134.71,134.71,460
2019/6/12 15:08,134.72,134.7577,134.7,134.74,4512
2019/6/12 15:07,134.7,134.74,134.69,134.7085,4927
2019/6/12 15:06,134.7,134.7369,134.7,134.7369,3852
2019/6/12 15:05,134.78,134.78,134.7,134.7,2168
2019/6/12 15:04,134.78,134.7906,134.76,134.76,2640
2019/6/12 15:03,134.831,134.831,134.78,134.78,1892
2019/6/12 15:02,134.8437,134.86,134.83,134.84,4445
2019/6/12 15:01,134.92,134.92,134.86,134.86,2303
2019/6/12 15:00,134.95,134.955,134.91,134.91,2429
2019/6/12 14:59,134.95,134.96,134.94,134.9495,1507
2019/6/12 14:58,134.9757,134.9757,134.94,134.94,1730
2019/6/12 14:57,134.96,134.99,134.94,134.951,2803
2019/6/12 14:56,134.99,135,134.97,134.97,1494
2019/6/12 14:55,134.99,135,134.97,134.97,2557
2019/6/12 14:54,134.97,135.05,134.94,134.977,13238
2019/6/12 14:53,134.9942,135.02,134.9942,135.01,2558
2019/6/12 14:52,134.98,135,134.945,135,4699
2019/6/12 14:51,135.14,135.14,134.98,134.98,12002
2019/6/12 14:50,135.155,135.17,135.13,135.13,10863
2019/6/12 14:49,135.165,135.17,135.13,135.16,7641
2019/6/12 14:48,135.065,135.15,135.0623,135.15,11220
2019/6/12 14:47,134.99,135.07,134.99,135.06,6880
2019/6/12 14:46,134.97,135.02,134.94,135,12130
2019/6/12 14:45,134.9,134.98,134.9,134.96,8073
2019/6/12 14:44,134.84,134.8981,134.84,134.885,11061
2019/6/12 14:43,134.78,134.85,134.77,134.85,12483
2019/6/12 14:42,134.79,134.79,134.75,134.78,3743
2019/6/12 14:41,134.769,134.79,134.7679,134.79,1456
2019/6/12 14:40,134.73,134.765,134.73,134.765,5464
2019/6/12 14:39,134.7,134.73,134.7,134.72,4624
2019/6/12 14:38,134.68,134.71,134.68,134.7,3540
2019/6/12 14:37,134.66,134.67,134.6468,134.661,8283
2019/6/12 14:36,134.62,134.66,134.62,134.66,2710
2019/6/12 14:35,134.5855,134.62,134.58,134.62,1857
2019/6/12 14:34,134.55,134.58,134.55,134.58,3806
2019/6/12 14:33,134.56,134.57,134.53,134.53,3157
2019/6/12 14:32,134.62,134.62,134.59,134.6,1406
2019/6/12 14:31,134.63,134.6336,134.6132,134.62,2753
2019/6/12 14:30,134.61,134.63,134.5982,134.63,4589
2019/6/12 14:29,134.62,134.63,134.61,134.61,2330
2019/6/12 14:28,134.64,134.66,134.6,134.6,2150
2019/6/12 14:27,134.6,134.67,134.6,134.66,6986
2019/6/12 14:26,134.64,134.64,134.59,134.6,26688
2019/6/12 14:25,134.62,134.65,134.62,134.65,2863
2019/6/12 14:24,134.61,134.62,134.58,134.59,3262
2019/6/12 14:23,134.585,134.61,134.57,134.6034,6060
2019/6/12 14:22,134.535,134.59,134.48,134.59,15167
2019/6/12 14:21,134.46,134.55,134.46,134.5414,8242
2019/6/12 14:20,134.4446,134.45,134.4446,134.45,863
2019/6/12 14:19,134.46,134.47,134.45,134.46,4354
2019/6/12 14:18,134.5,134.5,134.46,134.46,4777
2019/6/12 14:17,134.495,134.52,134.48,134.49,2443
2019/6/12 14:16,134.485,134.53,134.48,134.5133,6433
2019/6/12 14:15,134.46,134.48,134.4488,134.48,7454
2019/6/12 14:14,134.505,134.505,134.46,134.47,5948
2019/6/12 14:13,134.46,134.51,134.4563,134.51,7500
2019/6/12 14:12,134.46,134.47,134.44,134.45,10836
2019/6/12 14:11,134.44,134.46,134.43,134.45,5917
2019/6/12 14:10,134.45,134.45,134.415,134.431,2127
2019/6/12 14:09,134.47,134.47,134.449,134.45,1458
2019/6/12 14:08,134.47,134.4958,134.47,134.48,2382
2019/6/12 14:07,134.4644,134.48,134.44,134.48,3203
2019/6/12 14:06,134.48,134.48,134.41,134.47,6254
2019/6/12 14:05,134.555,134.5557,134.47,134.47,2347
2019/6/12 14:04,134.55,134.56,134.55,134.55,2848
2019/6/12 14:03,134.52,134.545,134.51,134.53,3410
2019/6/12 14:02,134.5303,134.54,134.5,134.52,2351
2019/6/12 14:01,134.52,134.5299,134.51,134.5299,1823
2019/6/12 14:00,134.5,134.52,134.47,134.51,4421
2019/6/12 13:59,134.5,134.5035,134.49,134.5,1203
2019/6/12 13:58,134.51,134.5177,134.48,134.506,3478
2019/6/12 13:57,134.5,134.51,134.485,134.51,2086
2019/6/12 13:56,134.51,134.51,134.51,134.51,591
2019/6/12 13:55,134.525,134.54,134.51,134.51,3348
2019/6/12 13:54,134.51,134.53,134.51,134.52,2292
2019/6/12 13:53,134.535,134.545,134.511,134.511,1584
2019/6/12 13:52,134.545,134.55,134.5334,134.5353,1369
2019/6/12 13:51,134.53,134.53,134.5061,134.53,5487
2019/6/12 13:50,134.5458,134.5458,134.53,134.535,2026
2019/6/12 13:49,134.5214,134.55,134.52,134.5442,3931
2019/6/12 13:48,134.52,134.54,134.52,134.53,2118
2019/6/12 13:47,134.56,134.57,134.52,134.52,4297
2019/6/12 13:46,134.53,134.565,134.53,134.565,4688
2019/6/12 13:45,134.54,134.54,134.525,134.535,1079
2019/6/12 13:44,134.515,134.54,134.515,134.54,1769
2019/6/12 13:43,134.53,134.53,134.505,134.5155,2027
2019/6/12 13:42,134.53,134.53,134.53,134.53,278
2019/6/12 13:41,134.51,134.55,134.51,134.55,1304
2019/6/12 13:40,134.525,134.525,134.5,134.5,882
2019/6/12 13:39,134.521,134.55,134.482,134.51,6324
2019/6/12 13:38,134.52,134.53,134.52,134.53,1039
2019/6/12 13:37,134.54,134.57,134.53,134.53,2300
2019/6/12 13:36,134.52,134.54,134.5,134.53,6791
2019/6/12 13:35,134.52,134.56,134.51,134.54,3921
2019/6/12 13:34,134.531,134.531,134.515,134.515,1903
2019/6/12 13:33,134.54,134.5416,134.53,134.53,1191
2019/6/12 13:32,134.6,134.6,134.57,134.57,1456
2019/6/12 13:31,134.62,134.635,134.595,134.6,5991
2019/6/12 13:30,134.64,134.64,134.62,134.62,1525
2019/6/12 13:29,134.61,134.64,134.61,134.64,1222
2019/6/12 13:28,134.615,134.63,134.6,134.63,2891
2019/6/12 13:27,134.66,134.67,134.62,134.621,2618
2019/6/12 13:26,134.6233,134.65,134.6059,134.65,2409
2019/6/12 13:25,134.64,134.65,134.62,134.62,2321
2019/6/12 13:24,134.64,134.66,134.64,134.65,1812
2019/6/12 13:23,134.63,134.65,134.61,134.63,2789
2019/6/12 13:22,134.61,134.64,134.595,134.64,2878
2019/6/12 13:21,134.59,134.61,134.57,134.59,1897
2019/6/12 13:20,134.56,134.56,134.55,134.56,2841
2019/6/12 13:19,134.56,134.58,134.551,134.58,1103
2019/6/12 13:18,134.565,134.58,134.56,134.56,1410
2019/6/12 13:17,134.55,134.57,134.55,134.5668,1691
2019/6/12 13:16,134.56,134.56,134.55,134.5584,1387
2019/6/12 13:15,134.56,134.57,134.55,134.56,1358
2019/6/12 13:14,134.58,134.58,134.565,134.5714,549
2019/6/12 13:13,134.54,134.56,134.54,134.56,3111
2019/6/12 13:12,134.5084,134.53,134.5084,134.53,3679
2019/6/12 13:11,134.58,134.58,134.5,134.52,4483
2019/6/12 13:10,134.63,134.6329,134.58,134.58,2006
2019/6/12 13:09,134.63,134.66,134.63,134.66,6151
2019/6/12 13:08,134.64,134.64,134.62,134.64,1000
2019/6/12 13:07,134.66,134.67,134.6536,134.66,2134
2019/6/12 13:06,134.69,134.69,134.66,134.66,3708
2019/6/12 13:05,134.7,134.7033,134.68,134.69,1643
2019/6/12 13:04,134.66,134.68,134.64,134.68,3642
2019/6/12 13:03,134.66,134.66,134.65,134.65,724
2019/6/12 13:02,134.76,134.76,134.69,134.69,7999
2019/6/12 13:01,134.78,134.81,134.765,134.765,3775
2019/6/12 13:00,134.79,134.8,134.77,134.78,3175
2019/6/12 12:59,134.83,134.83,134.81,134.81,1226
2019/6/12 12:58,134.86,134.86,134.84,134.8429,1917
2019/6/12 12:57,134.83,134.86,134.81,134.85,6134
2019/6/12 12:56,134.81,134.83,134.81,134.83,1912
2019/6/12 12:55,134.8363,134.8363,134.8208,134.8208,1478
2019/6/12 12:54,134.825,134.86,134.8173,134.8397,5396
2019/6/12 12:53,134.8159,134.84,134.8159,134.82,2208
2019/6/12 12:52,134.815,134.85,134.81,134.81,4218
2019/6/12 12:51,134.795,134.83,134.795,134.83,3209
2019/6/12 12:50,134.75,134.8,134.75,134.79,3664
2019/6/12 12:49,134.755,134.77,134.74,134.74,1993
2019/6/12 12:48,134.71,134.76,134.705,134.76,5312
2019/6/12 12:47,134.681,134.705,134.681,134.705,1170
2019/6/12 12:46,134.69,134.73,134.69,134.7,3942
2019/6/12 12:45,134.65,134.69,134.65,134.69,1593
2019/6/12 12:44,134.67,134.67,134.65,134.65,1928
2019/6/12 12:43,134.7316,134.7316,134.7,134.7,1404
2019/6/12 12:42,134.73,134.73,134.695,134.7263,1770
2019/6/12 12:41,134.74,134.74,134.72,134.72,1253
2019/6/12 12:40,134.75,134.7647,134.71,134.74,3382
2019/6/12 12:39,134.75,134.75,134.73,134.73,1279
2019/6/12 12:38,134.72,134.75,134.71,134.74,3226
2019/6/12 12:37,134.77,134.77,134.72,134.72,3154
2019/6/12 12:36,134.81,134.81,134.79,134.79,2832
2019/6/12 12:35,134.795,134.8387,134.795,134.8,2717
2019/6/12 12:34,134.8,134.8,134.79,134.8,1820
2019/6/12 12:33,134.76,134.83,134.75,134.8,8378
2019/6/12 12:32,134.74,134.78,134.74,134.78,1946
2019/6/12 12:31,134.74,134.76,134.7353,134.75,1918
2019/6/12 12:30,134.75,134.76,134.74,134.7469,1158
2019/6/12 12:29,134.76,134.77,134.76,134.7661,990
2019/6/12 12:28,134.8,134.8246,134.76,134.7775,3496
2019/6/12 12:27,134.79,134.82,134.79,134.8,2553
2019/6/12 12:26,134.75,134.83,134.75,134.8,6189
2019/6/12 12:24,134.68,134.69,134.6697,134.69,20572
2019/6/12 12:20,134.7075,134.7075,134.68,134.68,6940
2019/6/12 12:18,134.7,134.7,134.7,134.7,704725
2019/6/12 12:17,134.69,134.69,134.69,134.69,0
2019/6/12 12:16,134.54,134.55,134.53,134.53,3958
2019/6/12 12:14,134.59,134.59,134.59,134.59,171
2019/6/12 12:13,134.6,134.6,134.6,134.6,2841
2019/6/12 12:12,134.58,134.58,134.58,134.58,100
2019/6/12 12:11,134.6,134.6,134.6,134.6,4006
2019/6/12 12:09,134.69,134.69,134.69,134.69,7720
2019/6/12 12:08,134.56,134.56,134.54,134.54,750
2019/6/12 12:07,134.55,134.55,134.55,134.55,7194
2019/6/12 12:06,134.53,134.53,134.53,134.53,100
2019/6/12 12:05,134.53,134.53,134.53,134.53,7705
2019/6/12 12:03,134.495,134.495,134.49,134.49,6842
2019/6/12 12:01,134.49,134.494,134.49,134.494,8820
2019/6/12 12:00,134.55,134.55,134.48,134.48,4808
2019/6/12 11:59,134.57,134.5706,134.541,134.557,1817
2019/6/12 11:58,134.5703,134.5826,134.55,134.57,1965
2019/6/12 11:57,134.57,134.59,134.5501,134.59,3427
2019/6/12 11:56,134.52,134.56,134.52,134.56,1965
2019/6/12 11:55,134.5,134.54,134.5,134.54,1616
2019/6/12 11:54,134.54,134.55,134.51,134.52,5196
2019/6/12 11:53,134.62,134.62,134.52,134.54,4072
2019/6/12 11:52,134.66,134.67,134.64,134.64,1571
2019/6/12 11:51,134.65,134.67,134.5967,134.67,4488
2019/6/12 11:50,134.72,134.72,134.7,134.7,2685
2019/6/12 11:49,134.731,134.75,134.7238,134.74,962
2019/6/12 11:48,134.72,134.7608,134.715,134.75,2888
2019/6/12 11:47,134.73,134.74,134.71,134.72,1824
2019/6/12 11:46,134.74,134.755,134.71,134.72,2346
2019/6/12 11:45,134.745,134.76,134.72,134.721,2627
2019/6/12 11:44,134.78,134.78,134.74,134.7434,1693
2019/6/12 11:43,134.7799,134.79,134.77,134.79,3609
2019/6/12 11:42,134.755,134.755,134.72,134.74,6494
2019/6/12 11:41,134.76,134.77,134.74,134.75,1732
2019/6/12 11:40,134.785,134.79,134.74,134.77,1673
2019/6/12 11:39,134.806,134.806,134.73,134.78,2994
2019/6/12 11:38,134.91,134.91,134.81,134.81,7905
2019/6/12 11:37,134.93,134.94,134.91,134.91,2563
2019/6/12 11:36,135.02,135.02,134.93,134.95,4897
2019/6/12 11:35,135.07,135.07,135.01,135.01,2173
2019/6/12 11:34,134.99,135.0494,134.98,135.0464,5137
2019/6/12 11:33,134.965,134.985,134.965,134.9779,1508
2019/6/12 11:32,134.96,135,134.96,134.985,4126
2019/6/12 11:31,134.9346,134.98,134.9346,134.9621,3117
2019/6/12 11:30,134.9,134.94,134.87,134.94,3625
2019/6/12 11:29,134.89,134.929,134.88,134.9107,3496
2019/6/12 11:28,134.87,134.91,134.87,134.89,2600
2019/6/12 11:27,134.94,134.95,134.9,134.9,2115
2019/6/12 11:26,134.925,134.94,134.9031,134.94,5302
2019/6/12 11:25,134.93,134.95,134.89,134.95,4152
2019/6/12 11:24,134.9,134.93,134.885,134.93,6039
2019/6/12 11:23,134.89,134.95,134.89,134.9,1534
2019/6/12 11:22,134.9565,134.96,134.9,134.9,2663
2019/6/12 11:21,134.99,135,134.9579,134.9579,1291
2019/6/12 11:20,134.96,135.01,134.94,135.0001,4587
2019/6/12 11:19,134.955,134.97,134.94,134.96,1765
2019/6/12 11:18,134.96,134.99,134.94,134.9558,3402
2019/6/12 11:17,134.97,134.97,134.92,134.94,2299
2019/6/12 11:16,134.94,134.97,134.93,134.9564,1720
2019/6/12 11:15,134.99,134.99,134.905,134.9137,1775
2019/6/12 11:14,134.99,135,134.94,134.94,2786
2019/6/12 11:13,135.091,135.091,135,135,3086
2019/6/12 11:12,135.15,135.17,135.09,135.12,3800
2019/6/12 11:11,135.1,135.13,135.1,135.13,33496
2019/6/12 11:10,135.08,135.12,135.08,135.09,1820
2019/6/12 11:09,135.02,135.08,135.02,135.08,2406
2019/6/12 11:08,135.05,135.06,135.03,135.03,3532
2019/6/12 11:07,135.08,135.11,135.05,135.05,4442
2019/6/12 11:06,135,135.09,134.99,135.06,3322
2019/6/12 11:05,134.98,135,134.96,135,4830
2019/6/12 11:04,134.895,134.98,134.895,134.98,2598
2019/6/12 11:03,135,135,134.89,134.895,2276
2019/6/12 11:02,135.0201,135.06,135.012,135.02,1385
2019/6/12 11:01,135,135.04,135,135.04,6189
2019/6/12 11:00,135.09,135.1175,135.05,135.05,6696
2019/6/12 10:59,135.12,135.12,135.0893,135.09,1237
2019/6/12 10:58,135.24,135.24,135.141,135.141,2202
2019/6/12 10:57,135.2425,135.2554,135.22,135.24,5032
2019/6/12 10:56,135.275,135.275,135.21,135.24,4081
2019/6/12 10:55,135.28,135.303,135.25,135.25,2718
2019/6/12 10:54,135.32,135.33,135.26,135.28,2757
2019/6/12 10:53,135.21,135.31,135.21,135.31,4357
2019/6/12 10:52,135.2,135.24,135.2,135.225,3394
2019/6/12 10:51,135.22,135.22,135.185,135.185,2593
2019/6/12 10:50,135.224,135.224,135.2,135.2,1826
2019/6/12 10:49,135.16,135.29,135.16,135.23,7597
2019/6/12 10:48,135.2,135.2,135.15,135.15,3247
2019/6/12 10:47,135.1122,135.22,135.11,135.2,3109
2019/6/12 10:46,135.044,135.1,135.044,135.0973,2537
2019/6/12 10:45,135.03,135.06,135.02,135.04,4411
2019/6/12 10:44,135.094,135.094,135.0376,135.04,2818
2019/6/12 10:43,135.15,135.15,135.07,135.07,4012
2019/6/12 10:42,135.23,135.24,135.15,135.16,6809
2019/6/12 10:41,135.1514,135.21,135.1514,135.21,3100
2019/6/12 10:40,135.11,135.15,135.08,135.14,1100
2019/6/12 10:39,134.97,135.11,134.95,135.11,3253
2019/6/12 10:38,134.93,134.97,134.93,134.96,4206
2019/6/12 10:37,134.91,134.98,134.885,134.98,2934
2019/6/12 10:36,134.875,134.94,134.865,134.9,4452
2019/6/12 10:35,134.82,134.85,134.82,134.82,2705
2019/6/12 10:34,134.8231,134.8231,134.78,134.8037,3438
2019/6/12 10:33,134.75,134.81,134.74,134.81,6695
2019/6/12 10:32,134.82,134.84,134.73,134.76,5906
2019/6/12 10:31,134.79,134.88,134.79,134.83,4641
2019/6/12 10:30,134.72,134.79,134.7081,134.79,3874
2019/6/12 10:29,134.79,134.82,134.75,134.75,5158
2019/6/12 10:28,134.8544,134.86,134.74,134.78,4951
2019/6/12 10:27,134.87,134.89,134.78,134.85,4287
2019/6/12 10:26,134.845,134.89,134.8,134.85,13271
2019/6/12 10:25,134.91,134.97,134.84,134.85,4417
2019/6/12 10:24,135.01,135.01,134.91,134.966,3061
2019/6/12 10:23,135.06,135.06,134.99,135.0023,3417
2019/6/12 10:22,134.99,135.02,134.9662,135,7123
2019/6/12 10:21,135.05,135.1,134.98,135.005,11304
2019/6/12 10:20,135.065,135.09,135.065,135.09,756
2019/6/12 10:19,135.08,135.12,135.05,135.07,6241
2019/6/12 10:18,135.2,135.2,135.05,135.07,6407
2019/6/12 10:17,135.14,135.2,135.14,135.2,6180
2019/6/12 10:16,135.23,135.23,135.12,135.145,8694
2019/6/12 10:15,135.32,135.32,135.22,135.24,1448
2019/6/12 10:14,135.37,135.37,135.31,135.33,2558
2019/6/12 10:13,135.371,135.39,135.35,135.39,4510
2019/6/12 10:12,135.38,135.4,135.35,135.385,2476
2019/6/12 10:11,135.35,135.415,135.35,135.3925,2697
2019/6/12 10:10,135.46,135.48,135.3327,135.34,3554
2019/6/12 10:09,135.43,135.47,135.4242,135.46,3012
2019/6/12 10:08,135.5,135.57,135.43,135.43,4825
2019/6/12 10:07,135.51,135.51,135.46,135.5,3321
2019/6/12 10:06,135.55,135.565,135.5,135.5,2877
2019/6/12 10:05,135.62,135.62,135.55,135.5688,2657
2019/6/12 10:04,135.56,135.64,135.54,135.64,3787
2019/6/12 10:03,135.6,135.6,135.5201,135.57,1823
2019/6/12 10:02,135.59,135.61,135.59,135.6,10842
2019/6/12 10:00,135.48,135.52,135.43,135.52,5346
2019/6/12 9:59,135.48,135.5,135.45,135.45,2013
2019/6/12 9:58,135.41,135.47,135.41,135.42,2875
2019/6/12 9:57,135.44,135.47,135.41,135.425,1244
2019/6/12 9:56,135.55,135.6,135.42,135.44,3681
2019/6/12 9:55,135.63,135.63,135.52,135.52,2215
2019/6/12 9:54,135.61,135.64,135.61,135.6329,555
2019/6/12 9:53,135.55,135.64,135.55,135.63,3096
2019/6/12 9:52,135.56,135.62,135.55,135.55,4106
2019/6/12 9:51,135.51,135.6005,135.51,135.57,5243
2019/6/12 9:50,135.46,135.51,135.44,135.44,6825
2019/6/12 9:49,135.46,135.47,135.43,135.47,2905
2019/6/12 9:48,135.68,135.7,135.46,135.46,4293
2019/6/12 9:47,135.72,135.75,135.71,135.71,2936
2019/6/12 9:46,135.65,135.72,135.65,135.72,1121
2019/6/12 9:45,135.7,135.71,135.675,135.7,1143
2019/6/12 9:44,135.6891,135.6891,135.61,135.64,2755
2019/6/12 9:43,135.69,135.74,135.67,135.67,1398
2019/6/12 9:42,135.52,135.7535,135.52,135.72,2876
2019/6/12 9:41,135.5844,135.5844,135.525,135.57,4648
2019/6/12 9:40,135.69,135.721,135.6,135.63,3737
2019/6/12 9:39,135.73,135.89,135.73,135.77,5448
2019/6/12 9:38,135.6321,135.7483,135.6321,135.6822,2997
2019/6/12 9:37,135.6,135.6563,135.55,135.65,2957
2019/6/12 9:36,135.59,135.67,135.59,135.6695,3608
2019/6/12 9:35,135.525,135.65,135.525,135.6041,3461
2019/6/12 9:34,135.6,135.6,135.45,135.45,4984
2019/6/12 9:33,135.72,135.72,135.58,135.58,2065
